route_list,hour_,route_id,route_dir,origin_station_name,origin_station_id,destination_station_name,destination_station_id,transfer_time,vehicle_flag_list,cc,avg_time,origin_date,full_price,origin_hour,via_stations,hourly_cnt,normal_cnt,normal_ratio,eld_cnt,eld_ratio,cnt_rnk,od_ratio
1493#0,15,1493,0,南方报社站,10003594,园艺场站,10001340,0,0,2,9.9665,2022-03-31,2.0,2022-03-31#15,4.0,5,45,0.9574468085106383,2,0.0425531914893617,3,0.04545454545454546
131#0,18,131,0,南方报社站,10003590,大江苑站,10002236,0,0,17,9.680352941176471,2022-03-31,2.0,2022-03-31#18,3.0,7,28,0.9655172413793104,1,0.03448275862068965,1,0.7727272727272727
737#1,18,737,1,南方报社站,10003590,大江苑站,10002236,0,0,5,10.0,2022-03-31,2.0,2022-03-31#18,3.0,4,28,0.9655172413793104,1,0.03448275862068965,2,0.2272727272727273
1650#0,07,1650,0,卷烟一厂站,10005868,珠影（地铁客村站）站,10000228,0,0,18,7.755500000000001,2022-03-31,2.0,2022-03-31#07,3.0,13,212,0.9422222222222222,12,0.05333333333333334,1,0.2857142857142857
1392#0,07,1392,0,卷烟一厂站,10005868,珠影（地铁客村站）站,10000228,0,0,14,8.153571428571428,2022-03-31,2.0,2022-03-31#07,3.0,11,212,0.9422222222222222,12,0.05333333333333334,2,0.2222222222222222
104#0,07,104,0,卷烟一厂站,10005868,珠影（地铁客村站）站,10000228,0,0,12,6.732,2022-03-31,2.0,2022-03-31#07,3.0,16,212,0.9422222222222222,12,0.05333333333333334,3,0.1904761904761905
227#0,07,227,0,卷烟一厂站,10005868,珠影（地铁客村站）站,10000231,0,0,11,8.668272727272727,2022-03-31,2.0,2022-03-31#07,3.0,12,212,0.9422222222222222,12,0.05333333333333334,4,0.1746031746031746
1433#0,07,1433,0,卷烟一厂站,10005868,珠影（地铁客村站）站,10000228,0,0,8,8.266625000000001,2022-03-31,2.0,2022-03-31#07,3.0,11,212,0.9422222222222222,12,0.05333333333333334,5,0.126984126984127
104#0,07,104,0,卷烟一厂站,10005868,鹭江站,10006047,0,0,14,10.73328571428571,2022-03-31,2.0,2022-03-31#07,4.0,16,36,0.8372093023255814,7,0.1627906976744186,1,0.4666666666666667
1650#0,07,1650,0,卷烟一厂站,10005868,鹭江站,10006049,0,0,7,10.688,2022-03-31,2.0,2022-03-31#07,4.0,13,36,0.8372093023255814,7,0.1627906976744186,2,0.2333333333333333
1392#0,07,1392,0,卷烟一厂站,10005868,鹭江站,10006049,0,0,5,11.1568,2022-03-31,1.2,2022-03-31#07,4.0,11,36,0.8372093023255814,7,0.1627906976744186,3,0.1666666666666667
226#0,07,226,0,卷烟一厂站,10005868,鹭江站,10006046,0,0,3,9.928,2022-03-31,1.0,2022-03-31#07,4.0,7,36,0.8372093023255814,7,0.1627906976744186,4,0.1
1433#0,07,1433,0,卷烟一厂站,10005868,鹭江站,10006046,0,0,1,10.833,2022-03-31,1.0,2022-03-31#07,4.0,11,36,0.8372093023255814,7,0.1627906976744186,5,0.03333333333333333
292#1,08,292,1,友好医院站,10001261,同和站,10008912,0,0,14,37.53571428571428,2022-03-31,3.0,2022-03-31#08,9.0,17,80,0.975609756097561,2,0.02439024390243903,2,0.3684210526315789
3610#1,08,3610,1,友好医院站,10001261,同和站,10008912,0,0,24,32.87920833333333,2022-03-31,2.0,2022-03-31#08,9.0,14,80,0.975609756097561,2,0.02439024390243903,1,0.631578947368421
292#1,09,292,1,友好医院站,10001261,同和站,10008912,0,0,11,27.42572727272727,2022-03-31,3.0,2022-03-31#09,9.0,19,53,0.9298245614035088,4,0.07017543859649122,2,0.4583333333333333
3610#1,09,3610,1,友好医院站,10001261,同和站,10008912,0,0,13,24.40261538461538,2022-03-31,2.0,2022-03-31#09,9.0,12,53,0.9298245614035088,4,0.07017543859649122,1,0.5416666666666666
292#0,15,292,0,同和站,10000407,斯文井站,10009141,0,0,8,5.885375,2022-03-31,2.0,2022-03-31#15,2.0,12,36,0.72,14,0.28,1,0.3333333333333333
5351#0,15,5351,0,同和站,289741,斯文井站,10009141,0,0,5,5.053400000000001,2022-03-31,2.0,2022-03-31#15,2.0,5,36,0.72,14,0.28,2,0.2083333333333333
3610#0,15,3610,0,同和站,10000407,斯文井站,10009141,0,0,4,6.19575,2022-03-31,2.0,2022-03-31#15,2.0,5,36,0.72,14,0.28,3,0.1666666666666667
716#0,15,716,0,同和站,10000409,斯文井站,10009141,0,0,4,5.5835,2022-03-31,2.0,2022-03-31#15,2.0,4,36,0.72,14,0.28,4,0.1666666666666667
710#1,15,710,1,同和站,10000409,斯文井站,10009141,0,0,3,4.7333333333333325,2022-03-31,2.0,2022-03-31#15,2.0,5,36,0.72,14,0.28,5,0.125
2290#0,19,2290,0,同和站,10000407,白云山制药厂站,10001851,0,0,3,1.861,2022-03-31,2.0,2022-03-31#19,1.0,5,55,0.9649122807017544,2,0.03508771929824561,4,0.12
3590#0,19,3590,0,同和站,10000407,白云山制药厂站,10001851,0,0,5,2.7468,2022-03-31,2.0,2022-03-31#19,1.0,4,55,0.9649122807017544,2,0.03508771929824561,3,0.2
262#1,19,262,1,同和站,10000407,白云山制药厂站,10001851,0,0,8,2.28125,2022-03-31,2.0,2022-03-31#19,1.0,7,55,0.9649122807017544,2,0.03508771929824561,2,0.32
254#0,19,254,0,同和站,10000407,白云山制药厂站,10001851,0,0,9,2.866666666666667,2022-03-31,2.0,2022-03-31#19,1.0,8,55,0.9649122807017544,2,0.03508771929824561,1,0.36
64#1,09,64,1,同德乡（地铁同德）站,10008920,克山站,10006038,0,0,5,19.7334,2022-03-31,2.0,2022-03-31#09,5.0,6,45,0.8490566037735849,8,0.1509433962264151,5,0.1219512195121951
2252#0,09,2252,0,同德乡（地铁同德）站,10006485,克山站,10006039,0,0,8,15.164625,2022-03-31,2.0,2022-03-31#09,6.0,5,45,0.8490566037735849,8,0.1509433962264151,4,0.1951219512195122
1390#0,09,1390,0,同德乡（地铁同德）站,10006485,克山站,10006039,0,0,8,16.53125,2022-03-31,1.2,2022-03-31#09,6.0,10,45,0.8490566037735849,8,0.1509433962264151,3,0.1951219512195122
19#1,09,19,1,同德乡（地铁同德）站,10008920,克山站,10006038,0,0,9,17.28888888888889,2022-03-31,2.0,2022-03-31#09,6.0,6,45,0.8490566037735849,8,0.1509433962264151,2,0.2195121951219512
910#1,09,910,1,同德乡（地铁同德）站,10006485,克山站,10006038,0,0,11,16.994,2022-03-31,2.0,2022-03-31#09,6.0,9,45,0.8490566037735849,8,0.1509433962264151,1,0.2682926829268293
910#0,17,910,0,同德乡（地铁同德）站,10010179,横滘站,10004932,0,0,8,4.141625,2022-03-31,1.0,2022-03-31#17,2.0,7,77,0.8953488372093024,9,0.1046511627906977,3,0.1212121212121212
71#0,17,71,0,同德乡（地铁同德）站,10010179,横滘站,10004932,0,0,6,4.872166666666667,2022-03-31,1.2,2022-03-31#17,2.0,7,77,0.8953488372093024,9,0.1046511627906977,5,0.09090909090909093
17#0,17,17,0,同德乡（地铁同德）站,10008931,横滘站,10004932,0,0,30,9.538400000000001,2022-03-31,1.0,2022-03-31#17,2.0,21,77,0.8953488372093024,9,0.1046511627906977,1,0.4545454545454545
471#1,17,471,1,同德乡（地铁同德）站,10010179,横滘站,10020965,0,0,15,4.1822,2022-03-31,1.2,2022-03-31#17,2.0,7,77,0.8953488372093024,9,0.1046511627906977,2,0.2272727272727273
207#0,17,207,0,同德乡（地铁同德）站,10010179,横滘站,10004932,0,0,7,4.569,2022-03-31,1.2,2022-03-31#17,2.0,9,77,0.8953488372093024,9,0.1046511627906977,4,0.1060606060606061
120#1,08,120,1,和平新村站,10004868,东风西路站,10002470,0,0,12,4.377666666666666,2022-03-31,0.6,2022-03-31#08,1.0,9,77,0.6015625,51,0.3984375,1,0.2553191489361702
72#0,08,72,0,和平新村站,10004867,东风西路站,10002470,0,0,11,3.7742727272727272,2022-03-31,2.0,2022-03-31#08,1.0,13,77,0.6015625,51,0.3984375,2,0.2340425531914894
58#1,08,58,1,和平新村站,10004868,东风西路站,10002470,0,0,9,4.179666666666666,2022-03-31,2.0,2022-03-31#08,1.0,6,77,0.6015625,51,0.3984375,3,0.1914893617021277
14#1,08,14,1,和平新村站,10004868,东风西路站,10002468,0,0,9,2.433333333333334,2022-03-31,2.0,2022-03-31#08,1.0,6,77,0.6015625,51,0.3984375,4,0.1914893617021277
830#1,08,830,1,和平新村站,10004868,东风西路站,10002468,0,0,6,3.033333333333334,2022-03-31,2.0,2022-03-31#08,1.0,10,77,0.6015625,51,0.3984375,5,0.1276595744680851
210#0,11,210,0,和平新村站,10004868,彩虹桥站,10008988,0,0,4,7.016750000000001,2022-03-31,0.0,2022-03-31#11,1.0,3,3,0.07317073170731707,38,0.926829268292683,3,0.1739130434782609
2274#1,11,2274,1,和平新村站,10004868,彩虹桥站,10008988,0,0,7,5.590714285714285,2022-03-31,1.2,2022-03-31#11,1.0,5,3,0.07317073170731707,38,0.926829268292683,2,0.3043478260869565
172#1,11,172,1,和平新村站,10004868,彩虹桥站,10008988,0,0,12,6.4055,2022-03-31,1.0,2022-03-31#11,2.0,4,3,0.07317073170731707,38,0.926829268292683,1,0.5217391304347826
71#1,19,71,1,和平新村站,10004869,松北站,10003102,0,0,5,10.2602,2022-03-31,2.0,2022-03-31#19,4.0,8,61,0.953125,3,0.046875,3,0.1666666666666667
759#1,19,759,1,和平新村站,10004869,松北站,10003101,0,0,6,16.01383333333333,2022-03-31,2.0,2022-03-31#19,6.0,15,61,0.953125,3,0.046875,2,0.2
759#1,19,759,1,和平新村站,10004869,松北站,10003102,0,0,2,10.1,2022-03-31,2.0,2022-03-31#19,5.0,15,61,0.953125,3,0.046875,4,0.06666666666666667
72#1,19,72,1,和平新村站,10004869,松北站,10003102,0,0,17,10.49123529411765,2022-03-31,2.0,2022-03-31#19,4.0,16,61,0.953125,3,0.046875,1,0.5666666666666667
387#0,17,387,0,和平新村站,10004869,罗冲围（松南路）总站,10003376,0,0,1,11.05,2022-03-31,1.2,2022-03-31#17,3.0,5,45,0.8490566037735849,8,0.1509433962264151,3,0.04347826086956522
2230#1,17,2230,1,和平新村站,10004866,罗冲围（松南路）总站,10003377,0,0,3,20.33333333333333,2022-03-31,2.0,2022-03-31#17,4.0,5,45,0.8490566037735849,8,0.1509433962264151,2,0.1304347826086956
120#0,17,120,0,和平新村站,10004869,罗冲围（松南路）总站,10003377,0,0,19,12.77373684210526,2022-03-31,1.0,2022-03-31#17,4.0,9,45,0.8490566037735849,8,0.1509433962264151,1,0.8260869565217391
132#1,08,132,1,嘉禾站,10005515,鹤边站,10004907,0,0,17,10.54405882352941,2022-03-31,2.0,2022-03-31#08,3.0,11,56,0.9655172413793104,2,0.03448275862068965,1,0.3090909090909091
352#1,08,352,1,嘉禾站,10009720,鹤边站,10004907,0,0,15,10.74113333333333,2022-03-31,2.0,2022-03-31#08,3.0,8,56,0.9655172413793104,2,0.03448275862068965,2,0.2727272727272727
2234#1,08,2234,1,嘉禾站,10009720,鹤边站,10004907,0,0,12,9.552999999999999,2022-03-31,2.0,2022-03-31#08,3.0,7,56,0.9655172413793104,2,0.03448275862068965,3,0.2181818181818182
197#1,08,197,1,嘉禾站,10009720,鹤边站,10004907,0,0,6,10.447,2022-03-31,2.0,2022-03-31#08,3.0,5,56,0.9655172413793104,2,0.03448275862068965,4,0.1090909090909091
69#1,08,69,1,嘉禾站,10005515,鹤边站,10004907,0,0,5,10.05,2022-03-31,2.0,2022-03-31#08,3.0,7,56,0.9655172413793104,2,0.03448275862068965,5,0.09090909090909093
11030#1,08,11030,1,园艺场站,10001337,广州大桥北（五羊邨）站,10000545,0,0,9,14.62611111111111,2022-03-31,2.0,2022-03-31#08,3.0,14,41,0.9761904761904762,1,0.02380952380952381,1,0.3103448275862069
166#0,08,166,0,园艺场站,10001337,广州大桥北（五羊邨）站,10000545,0,0,3,16.65,2022-03-31,2.0,2022-03-31#08,3.0,7,41,0.9761904761904762,1,0.02380952380952381,5,0.103448275862069
2231#1,08,2231,1,园艺场站,290063,广州大桥北（五羊邨）站,10000545,0,0,8,13.579125,2022-03-31,2.0,2022-03-31#08,3.0,13,41,0.9761904761904762,1,0.02380952380952381,2,0.2758620689655172
890#0,08,890,0,园艺场站,10001337,广州大桥北（五羊邨）站,10000546,0,0,5,19.1764,2022-03-31,2.0,2022-03-31#08,3.0,5,41,0.9761904761904762,1,0.02380952380952381,3,0.1724137931034483
387#0,08,387,0,园艺场站,10001337,广州大桥北（五羊邨）站,10000546,0,0,4,16.7165,2022-03-31,2.0,2022-03-31#08,3.0,5,41,0.9761904761904762,1,0.02380952380952381,4,0.1379310344827586
3250#0,17,3250,0,地铁汉溪长隆B站,214021,罗庄村站,10009284,0,0,26,13.66215384615385,2022-03-31,2.0,2022-03-31#17,5.0,7,31,0.96875,1,0.03125,1,1.0
3250#0,18,3250,0,地铁汉溪长隆B站,214021,罗庄村站,10009284,0,0,47,17.35776595744681,2022-03-31,2.0,2022-03-31#18,5.0,8,81,0.9878048780487804,1,0.01219512195121951,1,1.0
74401#1,18,74401,1,地铁沙贝站总站,14054,恒大御景半岛站,10156280,0,0,51,17.11205882352941,2022-03-31,2.0,2022-03-31#18,1.0,3,184,0.9839572192513368,3,0.0160427807486631,1,1.0
46691#0,19,46691,0,地铁沙贝站总站,14054,沙凤二路站,10004160,0,0,23,9.46304347826087,2022-03-31,2.0,2022-03-31#19,2.0,9,59,0.9833333333333332,1,0.01666666666666667,1,1.0
1030#1,08,1030,1,地铁白云东平站,10002547,永泰广场站,10001233,0,0,2,6.0585,2022-03-31,1.2,2022-03-31#08,3.0,6,34,0.9714285714285714,1,0.02857142857142857,5,0.07692307692307693
3590#1,08,3590,1,地铁白云东平站,10002547,永泰广场站,10001233,0,0,3,5.788999999999999,2022-03-31,2.0,2022-03-31#08,3.0,4,34,0.9714285714285714,1,0.02857142857142857,4,0.1153846153846154
7790#1,08,7790,1,地铁白云东平站,10002547,永泰广场站,10001233,0,0,4,7.24175,2022-03-31,2.0,2022-03-31#08,3.0,4,34,0.9714285714285714,1,0.02857142857142857,3,0.1538461538461539
420#1,08,420,1,地铁白云东平站,10002547,永泰广场站,10001233,0,0,8,6.597874999999999,2022-03-31,2.0,2022-03-31#08,3.0,7,34,0.9714285714285714,1,0.02857142857142857,2,0.3076923076923077
353#1,08,353,1,地铁白云东平站,10002547,永泰广场站,10001233,0,0,9,6.024111111111112,2022-03-31,2.0,2022-03-31#08,3.0,7,34,0.9714285714285714,1,0.02857142857142857,1,0.3461538461538461
7770#0,18,7770,0,地铁白云公园站,10002401,金信路（云山锦绣家园）总站,10010698,0,0,28,5.071928571428571,2022-03-31,2.0,2022-03-31#18,2.0,6,30,0.967741935483871,1,0.03225806451612903,1,1.0
2830#1,18,2830,1,地铁科韵路站,10002416,岑村小学站,10006308,0,0,44,21.55868181818181,2022-03-31,2.0,2022-03-31#18,5.0,11,107,0.9907407407407408,1,0.00925925925925926,1,1.0
48#0,11,48,0,堑口站,10009797,大基头（木偶艺术剧院）站,10002235,0,0,9,4.685222222222222,2022-03-31,0.0,2022-03-31#11,2.0,4,7,0.1272727272727273,48,0.8727272727272727,1,0.2727272727272727
1630#0,11,1630,0,堑口站,10009797,大基头（木偶艺术剧院）站,10002235,0,0,9,4.2797777777777775,2022-03-31,1.2,2022-03-31#11,2.0,12,7,0.1272727272727273,48,0.8727272727272727,2,0.2727272727272727
756#1,11,756,1,堑口站,10009797,大基头（木偶艺术剧院）站,10002235,0,0,6,3.9001666666666672,2022-03-31,0.0,2022-03-31#11,2.0,11,7,0.1272727272727273,48,0.8727272727272727,3,0.1818181818181818
433#0,11,433,0,堑口站,10009797,大基头（木偶艺术剧院）站,10002235,0,0,5,3.9832,2022-03-31,1.0,2022-03-31#11,2.0,4,7,0.1272727272727273,48,0.8727272727272727,4,0.1515151515151515
412#1,11,412,1,堑口站,10009797,大基头（木偶艺术剧院）站,10002235,0,0,4,4.74175,2022-03-31,2.0,2022-03-31#11,2.0,6,7,0.1272727272727273,48,0.8727272727272727,5,0.1212121212121212
282#0,07,282,0,大塘（江海大道）站,10002322,赤岗站,10002155,0,0,14,5.307214285714285,2022-03-31,2.0,2022-03-31#07,2.0,8,88,0.9263157894736842,6,0.06315789473684211,1,0.3684210526315789
85#0,07,85,0,大塘（江海大道）站,10002322,赤岗站,10002157,0,0,8,6.0875,2022-03-31,2.0,2022-03-31#07,2.0,15,88,0.9263157894736842,6,0.06315789473684211,2,0.2105263157894737
499#0,07,499,0,大塘（江海大道）站,10002322,赤岗站,10012279,0,0,8,5.925000000000001,2022-03-31,2.0,2022-03-31#07,2.0,13,88,0.9263157894736842,6,0.06315789473684211,3,0.2105263157894737
4570#0,07,4570,0,大塘（江海大道）站,10002322,赤岗站,10002155,0,0,5,6.553199999999999,2022-03-31,1.2,2022-03-31#07,2.0,7,88,0.9263157894736842,6,0.06315789473684211,4,0.131578947368421
717#0,07,717,0,大塘（江海大道）站,10002322,赤岗站,10002155,0,0,3,6.7,2022-03-31,1.2,2022-03-31#07,2.0,5,88,0.9263157894736842,6,0.06315789473684211,5,0.07894736842105263
2970#0,07,2970,0,大洲村站,10024478,石壁小学站,10024458,0,0,37,10.50489189189189,2022-03-31,2.0,2022-03-31#07,5.0,2,23,0.6216216216216216,14,0.3783783783783784,1,1.0
3110#0,08,3110,0,奥园城市天地总站,214001,祈福新村总站,10021056,0,0,83,22.28089156626507,2022-03-31,2.0,2022-03-31#08,7.0,2,97,0.9797979797979798,2,0.0202020202020202,1,1.0
3110#0,15,3110,0,奥园城市天地总站,214001,祈福新村总站,10021056,0,0,71,35.90302816901408,2022-03-31,2.0,2022-03-31#15,7.0,2,85,0.7456140350877193,29,0.2543859649122807,1,1.0
723#0,18,723,0,学院站,10001016,东圃总站,10002587,0,0,27,17.47533333333334,2022-03-31,2.0,2022-03-31#18,5.0,15,25,0.925925925925926,2,0.07407407407407407,1,1.0
724#0,08,724,0,学院站,10001016,东圃镇站,10002581,0,0,1,15.1,2022-03-31,2.0,2022-03-31#08,5.0,16,54,0.9818181818181818,1,0.01818181818181818,3,0.01886792452830189
714#0,08,714,0,学院站,10001020,东圃镇站,10002585,0,0,1,19.1,2022-03-31,2.0,2022-03-31#08,5.0,4,54,0.9818181818181818,1,0.01818181818181818,4,0.01886792452830189
716#1,08,716,1,学院站,10001018,东圃镇站,10002583,0,0,2,10.1415,2022-03-31,1.2,2022-03-31#08,5.0,5,54,0.9818181818181818,1,0.01818181818181818,2,0.03773584905660377
713#0,08,713,0,学院站,10001020,东圃镇站,10002585,0,0,49,13.56259183673469,2022-03-31,2.0,2022-03-31#08,5.0,13,54,0.9818181818181818,1,0.01818181818181818,1,0.9245283018867924
42#0,17,42,0,宝业路口站,10001916,江南西路站,10005582,0,0,24,5.097958333333334,2022-03-31,2.0,2022-03-31#17,2.0,6,7,0.2592592592592592,20,0.7407407407407407,1,1.0
708#1,10,708,1,宝业路站,10001919,光大花园站,10002926,0,0,11,9.045454545454547,2022-03-31,1.0,2022-03-31#10,4.0,4,4,0.1290322580645161,27,0.8709677419354839,2,0.3548387096774194
9610#1,10,9610,1,宝业路站,10001919,光大花园站,10002926,0,0,20,11.7967,2022-03-31,1.0,2022-03-31#10,6.0,5,4,0.1290322580645161,27,0.8709677419354839,1,0.6451612903225806
9610#1,11,9610,1,宝业路站,10001919,凤凰新村（宝业路口）站,10021788,0,0,1,5.9,2022-03-31,0.0,2022-03-31#11,3.0,4,2,0.06896551724137931,27,0.9310344827586208,4,0.04166666666666666
1631#1,11,1631,1,宝业路站,10001919,凤凰新村（宝业路口）站,10021788,0,0,3,5.144666666666667,2022-03-31,0.0,2022-03-31#11,NULL,5,2,0.06896551724137931,27,0.9310344827586208,3,0.125
708#1,11,708,1,宝业路站,10001919,凤凰新村（宝业路口）站,10021788,0,0,3,5.633333333333333,2022-03-31,1.0,2022-03-31#11,2.0,5,2,0.06896551724137931,27,0.9310344827586208,2,0.125
42#1,11,42,1,宝业路站,10001919,凤凰新村（宝业路口）站,10009645,0,0,17,6.501882352941175,2022-03-31,1.2,2022-03-31#11,3.0,9,2,0.06896551724137931,27,0.9310344827586208,1,0.7083333333333334
708#1,09,708,1,宝业路站,10001919,梅园西（地铁凤凰新村站）,10003498,0,0,8,3.675125,2022-03-31,1.0,2022-03-31#09,1.0,5,5,0.06944444444444445,67,0.9305555555555556,3,0.2
9610#1,09,9610,1,宝业路站,10001919,梅园西（地铁凤凰新村站）,10003498,0,0,7,5.907142857142857,2022-03-31,0.5,2022-03-31#09,2.0,6,5,0.06944444444444445,67,0.9305555555555556,4,0.175
42#1,09,42,1,宝业路站,10001919,梅园西（地铁凤凰新村站）,10003498,0,0,14,5.808214285714285,2022-03-31,2.0,2022-03-31#09,2.0,9,5,0.06944444444444445,67,0.9305555555555556,1,0.35
1650#0,09,1650,0,宝业路站,10001919,梅园西（地铁凤凰新村站）,10009083,0,0,11,1.948363636363637,2022-03-31,2.0,2022-03-31#09,1.0,8,5,0.06944444444444445,67,0.9305555555555556,2,0.275
119#0,07,119,0,宝岗大道北站,10001901,市红会医院站,10004550,0,0,3,3.172333333333333,2022-03-31,0.0,2022-03-31#07,1.0,15,13,0.3823529411764706,21,0.6176470588235294,5,0.1363636363636364
1551#0,07,1551,0,宝岗大道北站,10001901,市红会医院站,10004550,0,0,4,2.583,2022-03-31,1.2,2022-03-31#07,1.0,9,13,0.3823529411764706,21,0.6176470588235294,4,0.1818181818181818
1550#0,07,1550,0,宝岗大道北站,10001901,市红会医院站,10004550,0,0,4,2.26675,2022-03-31,1.2,2022-03-31#07,1.0,10,13,0.3823529411764706,21,0.6176470588235294,3,0.1818181818181818
104#0,07,104,0,宝岗大道北站,10001901,市红会医院站,10004550,0,0,5,3.7032,2022-03-31,2.0,2022-03-31#07,1.0,12,13,0.3823529411764706,21,0.6176470588235294,2,0.2272727272727273
71#1,07,71,1,宝岗大道北站,10001901,市红会医院站,10004550,0,0,6,3.016666666666667,2022-03-31,2.0,2022-03-31#07,1.0,8,13,0.3823529411764706,21,0.6176470588235294,1,0.2727272727272727
137#0,16,137,0,宝岗大道北站,10001902,江南新村站,10005586,0,0,6,6.3415,2022-03-31,1.2,2022-03-31#16,3.0,5,9,0.3214285714285715,19,0.6785714285714286,2,0.2727272727272727
85#1,16,85,1,宝岗大道北站,10001902,江南新村站,10005586,0,0,8,7.323,2022-03-31,2.0,2022-03-31#16,3.0,10,9,0.3214285714285715,19,0.6785714285714286,1,0.3636363636363636
1551#1,16,1551,1,宝岗大道北站,10001902,江南新村站,10005586,0,0,5,6.3302,2022-03-31,0.0,2022-03-31#16,3.0,9,9,0.3214285714285715,19,0.6785714285714286,3,0.2272727272727273
1550#1,16,1550,1,宝岗大道北站,10001902,江南新村站,10005586,0,0,2,5.4665,2022-03-31,1.2,2022-03-31#16,3.0,7,9,0.3214285714285715,19,0.6785714285714286,4,0.09090909090909093
71#0,16,71,0,宝岗大道北站,10001902,江南新村站,10005586,0,0,1,5.517,2022-03-31,0.0,2022-03-31#16,3.0,7,9,0.3214285714285715,19,0.6785714285714286,5,0.04545454545454546
